,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1488,573d9ba0-0661-4f0c-b7a9-354d4548b17f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,OK,5,0,9.36.0,2024-07-15 08:56:47,,,9.36.0
1489,6ad99b7c-da6b-4dc3-a826-b1ae9a72a094,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It is a very good platform to learn new things.,5,0,9.36.0,2024-07-15 06:18:45,,,9.36.0
1490,42784b23-f158-4bc8-9628-4f41b19d3120,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A Great Stage Where We Can Polish Our Skills And Much More To Learn And Grow Throw It..🌟,5,0,9.36.0,2024-07-15 05:48:01,,,9.36.0
1491,b447bef2-06d9-4799-a531-e1854bb1c96d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good 👍,5,0,,2024-07-14 20:17:26,,,
1492,f9707725-9eb7-47ef-a92e-3e9524810f27,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I bought a course for Risk Management but I cannot log onto my account neither can I sign in. Udemy keeps saying my email address is wrong. I am so frustrated, drained and tired",1,0,9.36.0,2024-07-14 19:56:27,"Hi

Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues.

You can also submit a request to our support team via the Help Center and provide them with more information.

Thank you.",2024-07-14 20:05:00,9.36.0
1493,891c74cc-78bc-4bea-8675-d5c8223479d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cannot sign in with app, but via browser i was able to sign in",1,0,9.36.0,2024-07-14 14:38:25,"Hi Patrick, thanks for reaching out and I’m sorry for the trouble. Please reach out to us through the following link so we can assist you directly: https://support.udemy.com/hc/en-us. Thank you for your understanding!",2024-07-15 07:24:50,9.36.0
1494,533cfeaf-2923-4d7c-9145-85842e10cdad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Video is not playing on mobile only audio hearing,1,0,9.36.0,2024-07-14 13:56:30,"Hi Lenin, my apologies for the issue you're encountering on our Android app. Kindly contact us directly via this link: https://support.udemy.com/hc/en-us. Many thanks!",2024-07-15 07:25:11,9.36.0
1495,b7e507e1-c1a1-4267-93b2-39e22cdfcc97,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good apps for learning. Good Coach : Bung Tran!,5,0,9.36.0,2024-07-14 11:41:20,,,9.36.0
1496,ed6b65dc-e4f0-47fc-bcf2-f2449e360461,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Soaring of price 10 times In just one month which is unrealistic to buy courses sorry.,1,0,9.36.0,2024-07-14 10:59:31,"Hi Anurag.

Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues.

You can also submit a request to our support team via the Help Center and provide them with more information.

Thank you.",2024-07-14 13:23:44,9.36.0
1497,f81f3ea1-9917-4162-868f-bc9f29a58c71,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2024-07-14 07:37:53,,,
1498,fd291c24-119e-49af-89dc-fa6b0af40416,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,V good,5,0,9.36.0,2024-07-14 00:50:04,,,9.36.0
1499,f6615350-a8aa-405d-afbd-01ed700bebb9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app. Good news.,5,0,9.36.0,2024-07-13 22:04:15,,,9.36.0
1500,20110ae2-0e9e-4da3-af8c-96760e1ec53e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The best 👌,5,0,9.36.0,2024-07-13 19:47:25,,,9.36.0
1501,4d41eed5-3d62-4e25-b4f2-e677a37bb338,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its realy bad its taking time to load video if network is batter,1,0,9.36.0,2024-07-13 16:07:29,"Hi Ganesh, my apologies for the issue you're encountering on our Android app. Kindly contact us directly via this link: https://support.udemy.com/hc/en-us. Many thanks!",2024-07-14 05:25:43,9.36.0
1502,084c0922-9e1a-4210-9130-25d5475992a2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Add recently enrolled courses filters and also add speed controller,3,0,9.13.0,2024-07-13 15:04:06,,,9.13.0
1503,bba9a245-bfed-4b53-b0a1-8ed1fa10933c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It doesn't let me sign in with Google, doesn't allow to creat an account. Dumb app. The help centre requires signin too.",1,0,9.36.0,2024-07-13 14:45:47,"Hi there,

Thanks for being so patient and we're sorry for the inconvenience this may have caused you.

To better assist you, could you kindly submit a request via our support center? You can do so by clicking here: https://support.udemy.com/hc/en-us.

Thanks for your patience and we'll gladly assist you when you submit the inquiry.

Best regards,",2024-07-15 18:31:50,9.36.0
1504,f2e14317-691b-4e3e-adbd-f3b596b76781,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,4,0,9.36.0,2024-07-13 13:39:02,,,9.36.0
1505,3fb4a51b-91bc-4716-8f61-b7320d29b3d8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,easy to use,5,0,9.36.0,2024-07-13 12:56:05,,,9.36.0
1506,869adfc0-7a41-46c0-ade8-f03f1a76472b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have downloaded 30% of the videos of my learning course but after updating app that downloaded part is unable to access after new updation of Udemy app. And if I on my internet then my mobile data gets used then what is the use of downloading the videos.its useless then . It's very disappointing. Every time I decided to study but your app didn't work properly. As I am staying at low network area and I want to change my life but your application ruin my mood . So kindly look into this,1,0,9.36.0,2024-07-13 11:55:50,"Hi Mandar, my apologies for the issue you're encountering on our Android app. Kindly contact us directly via this link: https://support.udemy.com/hc/en-us. Many thanks!",2024-07-13 12:08:45,9.36.0
1507,63b5e10d-2d6a-4672-809a-e023334736f9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good,5,0,9.36.0,2024-07-13 09:27:16,,,9.36.0
1508,cf1209f8-886c-46f2-a4f4-4ab3667ab05e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app,5,0,9.36.0,2024-07-13 01:01:00,,,9.36.0
1509,81f8023f-158c-45c8-92e9-406eb2e856bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Generally fine.. However, 1. this app doesn't have ""Search outside your subscription"" option like the web version when searching. 2. the ""sort by"" function from the filtering doesn't have ""Most Relevant"" and ""Most Reviwed"" like the web version.. which sometimes make it very difficult to search for a target course.",2,0,9.36.0,2024-07-13 00:05:55,,,9.36.0
1510,cd12703b-b384-45f8-9cb8-477a843e2748,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love logging in and seeing courses at 70% off. Now if I just say through the courses I'd be qualified for a job instead of applying with 6 licenses and not being able to get hired.,5,0,9.36.0,2024-07-12 23:47:26,,,9.36.0
1511,905fb385-8dee-4641-90f7-49b9f7e1bb45,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent app and courses...,5,0,9.28.0,2024-07-12 17:04:50,,,9.28.0
1512,98000175-0621-44a6-a8b6-f478806ca860,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can't access my download folders...it is very frustrating for the past few weeks...and I think it is only a Nigerian things...all the complains are mainly from Nigeria...I can't contact the customer support too...please what is happening?,2,0,9.36.0,2024-07-12 15:31:19,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-12 17:09:56,9.36.0
1513,9ef2e280-10ed-45ce-bd7d-44339ac3b5ef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No contact information no explanation in course,1,0,9.36.0,2024-07-12 14:17:28,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-12 17:04:28,9.36.0
1514,b42a0b3d-32df-454e-a8b3-67f95c7ed9a4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Some video, still using internet when watched, not using the downloaded video",1,0,9.36.0,2024-07-12 11:12:37,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-12 12:37:28,9.36.0
1515,8460a110-2652-4d0c-8909-cd22ac698043,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I don't have any complaints with Udemy, but with its app. The app has a really poor download system. If I put more than 4 or 5 videos to download at the same time, the downloading queue gets confused and downloads none. Not only that, but if I already have downloaded videos, why does it take time to load them? Then what's the point of downloading?",2,0,9.36.0,2024-07-12 11:11:50,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-12 12:37:50,9.36.0
1516,0176e7e0-6bac-41be-bacf-9c9269823da0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not got a lot of choices I want geology and it hasn't got that or anything related to it😡 No stars from me😡,1,0,9.36.0,2024-07-12 10:02:55,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-12 12:38:21,9.36.0
1517,a6447f70-acd3-4206-a372-32d2944adbff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"After adding courses to cart when i am trying to visit cart, its showing blank page(white page), kindly fix this.",3,0,9.33.1,2024-07-12 09:49:00,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-12 12:39:03,9.33.1
1518,b6c69f69-7a68-48de-84a0-e0cca31b927b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The platform it self is good the app is bad because it keeps signing me out every time i close the app i tried to delete it and reinstall it and it did not solve the problem,5,0,9.36.0,2024-07-12 07:08:17,"Hi there, thanks for reaching out to us and we're sorry for the inconvenience. Can you submit a request via our Help Center, so we can better understand the issue? Thanks a lot!",2024-07-10 08:47:54,9.36.0
1519,3696fb1c-e2fc-4bd0-8fa0-9076cac60c62,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent courses and teachers explain in brilliant detail. highly recommended. thanks 👍,5,0,9.36.0,2024-07-12 06:43:21,,,9.36.0
1520,da437e31-f8ae-4a4a-bde0-0949fbb1735a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice app,5,0,9.36.0,2024-07-12 05:47:51,,,9.36.0
1521,6f846d17-23fb-4b16-901c-e724fb32962f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Internet is good even though inbetween video get stopping... Please get solve the solution.,4,0,,2024-07-12 04:29:12,,,
1522,92c274fe-1711-472f-b62b-0298b9d10c25,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I had good experience at the beginning but now i am not even able to log in i have paid money for this and now i cant even get the certificate can u please respond on this,4,0,,2024-07-11 15:52:09,"Hi Raksha, thanks for reaching out and I’m sorry for the trouble. Please reach out to us through the following link so we can assist you directly: https://support.udemy.com/hc/en-us. Thank you for your understanding!",2024-07-11 08:09:42,
1523,2a4eeac8-f63b-4f55-94fb-b0790f1c9d7b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app experience is horrible just after every 2 videos in the course you get logged out, it's becoming really annoying kindly work on this issue and patch it as soon as possible.",1,0,9.36.0,2024-07-11 12:49:45,"Hi Gunjit, thanks for reaching out and I’m sorry for the trouble. Please reach out to us through the following link so we can assist you directly: https://support.udemy.com/hc/en-us. Thank you for your understanding!",2024-07-11 13:09:12,9.36.0
1524,52708e6e-d134-46f6-aaec-e5214e5d7071,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good knowledge,1,0,,2024-07-11 12:10:22,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-11 12:26:59,
1525,7982922e-009e-4939-b3c7-5070d122af74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,stops in between i dont know why. if internet is a little weak it doesn't play videos which is sad,2,0,9.36.0,2024-07-11 11:53:59,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-11 12:27:20,9.36.0
1526,439bb5c4-4ae2-4958-bc8a-b37407066874,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good for beginners growing from zero to experts,5,0,9.36.0,2024-07-11 11:09:33,,,9.36.0
1527,771f1ef4-bc6c-45b3-a355-9b37afa3552e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cool,5,0,,2024-07-11 10:29:29,,,
1528,afeb16e2-d040-4c83-af6e-8b69152e2737,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The platform is really Genuine and its ability to help us Learn New Skills and its Methods of Presenting itself is also Fantastic,5,0,9.36.0,2024-07-11 09:22:31,,,9.36.0
1529,161b7bcf-a384-400b-8ef6-5ccebfefbc00,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excellent learning app. Thank you Udemy.,5,0,9.36.0,2024-07-11 05:32:05,,,9.36.0
1530,26f88dbb-05d4-4f34-ac23-25d55807ebec,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is great most of the lessons are from the experts,5,0,9.36.0,2024-07-11 04:31:09,,,9.36.0
1531,a187d851-6595-4727-8f01-9005a983a3f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Each time I have play the next video in series for a specific course, it showing session expired and bring me to login screen again and again. Please fix this issue.",1,0,9.36.0,2024-07-11 02:01:21,"Hi Krushna, my apologies for any negative experience. Can you send us a request via: https://support.udemy.com/hc/en-us/requests/new?type=student so we can better assist you? Thanks a lot!",2024-07-11 07:59:30,9.36.0
1532,460e7760-a10d-445f-a33e-09b085d90370,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Educational,5,0,9.36.0,2024-07-10 21:31:31,,,9.36.0
1533,aa17ca83-cbc8-44b1-b420-0e19f3f81c82,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Videolar açılmıyor açılsada sadece ses geliyor. Ebenizi s!kəy¡m,1,0,,2024-07-10 21:24:55,"Merhaba, ulaştığınız için teşekkürler ve sorun için özür dilerim. Size doğrudan yardımcı olabilmemiz için lütfen bize şu bağlantı üzerinden ulaşın: https://support.udemy.com/hc/en-us. Anlayışınız için teşekkür ederiz!",2024-07-11 08:06:30,
1534,dce8f2a7-ef09-4ef1-8e86-17b18da604d2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The app is logging me out after every 5 minutes then again I have to login and again after 5 minutes iam getting logged out automatically. Please fix this issue and for this above reason I have disabled MFA. Please fix it ASAP,3,0,9.36.0,2024-07-10 19:23:27,"Hi there, my apologies for the issue you're encountering on our Android app. Kindly contact us directly via this link: https://support.udemy.com/hc/en-us. Many thanks!",2024-07-11 08:05:38,9.36.0
1535,fb01832a-432c-4eb7-9807-1af3a84a8740,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have been using this app few days and it keeps crashing.,2,0,9.36.0,2024-07-10 19:02:35,"Hi Salka, my apologies for the issue you're encountering on our Android app. Kindly contact us directly via this link: https://support.udemy.com/hc/en-us. Many thanks!",2024-07-11 05:42:00,9.36.0
1536,c7733fa6-4d0e-4ae9-894c-8cc6b3a7ad30,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is 100% legit only traders can understand what I Ming this app can easily teach you more about the chart pattern he makes you to know more better tread it's so amazing try and come back and thank 👍💯✅ me this May help the poor who really wants to help themselves 💯💯💯💯💯✅,5,0,9.36.0,2024-07-10 16:54:29,,,9.36.0
1537,0fe3b440-4a08-4a79-9a08-a2bd914b8522,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have recently enrolled in a course and am experiencing frequent session expiration every 4-5 minutes while accessing the course content. This necessitates repeated logins, which is disruptive to my learning process. I kindly request assistance in resolving this issue to ensure uninterrupted access to the course materials.",1,2,9.36.0,2024-07-10 16:21:52,"Hi Nimit, my apologies for the issue you're encountering on our Android app. Kindly contact us directly via this link: https://support.udemy.com/hc/en-us. Many thanks!",2024-07-11 08:07:22,9.36.0
1538,3949ddeb-1981-4547-951e-485c4b275c7b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very bad experience with the app after recent update, the app keeps signing me out after every single video. Some courses are not loading at all, while others take ages to load. All other app like YouTube, Coursera, KhanAcademy, edx etc are working fine but this app has become such a pain lately. Developers please look into it the last update is a total mess!",1,0,9.36.0,2024-07-10 16:03:14,"Hi Ahmer, my apologies for the issue you're encountering on our Android app. Kindly contact us directly via this link: https://support.udemy.com/hc/en-us. Many thanks!",2024-07-11 08:08:19,9.36.0
1539,4703c309-cef4-4e96-b560-78d9a7adaae0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Poor. The application asks me to sign in again and again. Please improve.,1,0,9.36.0,2024-07-10 14:55:17,"Hi Ram, we apologize for the inconvenience this has caused. Regarding this issue, please contact us at https://support.udemy.com/hc/requests/new?type=student so we can assist you directly. Thanks for your understanding.",2024-07-11 08:08:39,9.36.0
1540,5dd5bb43-bae3-474d-8e34-5160931b4b00,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Videonya sering sekali tersendat-sendat. Padahal koneksi internet lancar. Akses YouTube lancar, tapi video pelajaran di Udemy tersendat-sendat. Download pelajaran dulu, malah nambah waktu. Tolong! 🙏",2,0,9.36.0,2024-07-10 13:40:29,"Hai, terima kasih telah menghubungi kami dan saya minta maaf atas masalah ini. Silakan hubungi kami melalui tautan berikut agar kami dapat membantu Anda secara langsung: https://support.udemy.com/hc/en-us. Terima kasih atas pengertian Anda.",2024-07-11 08:10:58,9.36.0
1541,aacef57e-3dc2-4b59-926d-dd488382c923,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The App has worked quite well so far, no challenges to raise at this point in time.",5,0,9.36.0,2024-07-10 12:09:56,"Hi Alex.

Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information.

Thank you.",2024-05-18 15:42:14,9.36.0
1542,18f10fb9-e056-4dd3-a6f0-e37782f77f1e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App isn't functioning well. It keeps hanging after few minutes. Also within 7 minutes it asks for login again (even while my course is going on) Courses are good but App isn't working properly.,1,0,9.36.0,2024-07-10 11:54:56,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-10 12:00:42,9.36.0
1543,023430af-3926-464b-af64-680cda90fa07,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,After the update I am seeing frequent crash. And I have downloaded the content multiple times. But after sometime the downloads are disappearing again and again. Totally irritated.,1,0,9.36.0,2024-07-10 10:40:03,"Hi. Thanks for reaching out. Please visit our Help Center (https://support.udemy.com), which has extensive resources to help resolve issues. You can also submit a request to our support team via the Help Center and provide them with more information. Thank you.",2024-07-10 12:01:08,9.36.0
1544,d05d080b-e6e8-4624-83cc-b75fb47c5c40,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its been a long when I use this app but now-a-days it will automatically log out when I minimize the app from the task bar then when I open it. It's logged out Please udemy fix this issue immediately,3,0,,2024-07-10 10:26:53,"Hi Anil, my apologies for any negative experience. Can you send us a request via: https://support.udemy.com/hc/en-us/requests/new?type=student so we can better assist you? Thanks a lot!",2024-07-10 10:39:24,
